order_year,order_month,order_day,order_date,is_new_customer,booking_id,user_id,professional_id,service_name,is_package,package_id,subscription_id,province,user_place_id,place_size,has_pet,admin_id,work_hour,additional_hour,cleaning_date,total_price,code,discount,status,rating,report_problem,platform
2024,5,14,2024-05-14,1,240514650U,309110,5077,บริการทำความสะอาด,0,,,ชลบุรี,231840,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),1,,2.5,,2024-05-18 14:00:00,650,RED2024,3,Success,5,,ios
2024,5,14,2024-05-14,0,240514ZM3V,1272,8979,บริการทำความสะอาด,0,,,ชลบุรี,191772,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-15 16:00:00,520,RED2024,3,Success,,,ios
2024,5,14,2024-05-14,1,240514TKHW,310491,10128,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-05-18 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514J526,310491,10128,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-05-25 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514UUJ2,310491,10128,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-06-01 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514K9SF,310491,10128,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-06-08 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514S8X7,310491,9303,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-05-18 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,2405144XQ2,310491,9303,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-05-25 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514ZYKT,310491,9303,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-06-01 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514T678,310491,9303,บริการทำความสะอาด,0,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,216,4,,2024-06-08 9:00:00,936,PACK_3,3,Success,,,website
2024,5,14,2024-05-14,0,240514RR0F,299664,9749,บริการทำความสะอาด,0,,,ชลบุรี,220451,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-15 10:00:00,936,,,Success,,,ios
2024,5,14,2024-05-14,1,240514LL78,300412,6186,บริการทำความสะอาด,0,,,ชลบุรี,231895,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),,,2.5,,2024-05-16 14:00:00,650,,,Success,5,,website
2024,5,14,2024-05-14,1,24051487AP,310535,10023,บริการทำความสะอาด,0,,,ชลบุรี,231892,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,3,,2024-05-16 10:00:00,780,,,Success,,,ios
2024,5,14,2024-05-14,0,240514LDD3,310535,0,บริการทำความสะอาด,0,,,ชลบุรี,231892,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,3,,2024-05-16 10:00:00,780,,,Paid Failed,,,ios
2024,5,14,2024-05-14,0,2405144GHK,201852,10346,บริการทำความสะอาด,0,,,ชลบุรี,181353,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-16 10:00:00,520,,,Success,,,ios
2024,5,15,2024-05-15,0,2405156DBX,168153,10023,บริการทำความสะอาด,0,,,ชลบุรี,177313,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,3,,2024-05-15 17:00:00,780,RED2024,3,Success,5,,ios
2024,5,15,2024-05-15,0,240515X6HX,257884,5077,บริการทำความสะอาด,0,,,ชลบุรี,179651,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-05-15 11:30:00,1248,,,Success,,,ios
2024,5,15,2024-05-15,1,2405151MA1,310603,9303,บริการทำความสะอาด,0,,,ชลบุรี,231956,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-15 15:00:00,936,,,Success,,,android
2024,5,15,2024-05-15,1,240515PG3B,309105,9967,บริการทำความสะอาด,0,,,ชลบุรี,230399,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-16 10:00:00,936,RED2024,3,Success,,,chat
2024,5,15,2024-05-15,0,240515V0XV,126461,9916,บริการทำความสะอาด,0,,,ชลบุรี,143179,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),,,3,,2024-05-19 13:00:00,780,RED2024,3,Success,,,android
2024,5,15,2024-05-15,0,240515B1HD,141283,6162,บริการทำความสะอาด,0,,,ชลบุรี,75765,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-18 11:30:00,520,RED2024,3,Success,5,,ios
2024,5,15,2024-05-15,0,2405157LKQ,292233,10346,บริการทำความสะอาด,0,,,ชลบุรี,213779,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,3.5,,2024-05-16 13:00:00,910,RED2024,3,Success,4,,ios
2024,5,15,2024-05-15,0,2405158W5Z,291334,9303,บริการทำความสะอาด,0,,,ชลบุรี,215274,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-05-16 12:00:00,1248,RED2024,3,Success,,,ios
2024,5,16,2024-05-16,0,240516AF6M,214507,0,บริการทำความสะอาด,0,,,ชลบุรี,140081,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-05-17 18:00:00,780,,,Cancel,,,ios
2024,5,16,2024-05-16,1,240516UP3P,310481,10542,บริการทำความสะอาด,0,,,ชลบุรี,231831,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,2,,2024-05-18 12:00:00,520,RED2024,3,Success,5,,android
2024,5,16,2024-05-16,0,240516LU8Q,266671,10456,บริการทำความสะอาดห้องน้ำ,0,,,ชลบุรี,228379,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-18 10:00:00,650,,,Success,,,ios
2024,5,16,2024-05-16,0,2405161U5C,202298,10023,บริการทำความสะอาด,0,,,ชลบุรี,127912,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),,,2,,2024-05-16 16:30:00,520,RED2024,3,Success,,,android
2024,5,16,2024-05-16,0,240516V89F,156654,7844,บริการทำความสะอาด,0,,,ชลบุรี,113819,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-17 8:30:00,936,RED2024,3,Success,,,ios
2024,5,16,2024-05-16,0,2405165LBF,214507,9916,บริการทำความสะอาด,0,,,ชลบุรี,140081,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-05-18 9:00:00,780,RED2024,3,Success,,,ios
2024,5,16,2024-05-16,0,2405164X7Y,191909,8522,บริการทำความสะอาด,0,,,ชลบุรี,118658,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2.5,,2024-05-18 10:00:00,650,RED2024,3,Success,,,ios
2024,5,16,2024-05-16,1,240516LKSL,310400,10,บริการทำความสะอาด,0,,,ชลบุรี,232252,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-05-19 10:00:00,520,RED2024,3,Cancel,,,website
2024,5,16,2024-05-16,0,240516VR50,142652,5157,บริการทำความสะอาด,0,,,ชลบุรี,76966,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-23 9:00:00,936,3F78DNAR,15,Success,5,,android
2024,5,17,2024-05-17,0,240517VHRL,182570,6067,บริการทำความสะอาด,0,,,ชลบุรี,110817,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,8,,2024-05-18 8:00:00,1456,,,Success,,,ios
2024,5,17,2024-05-17,0,240517PKH2,218063,10347,บริการทำความสะอาด,0,,,ชลบุรี,147509,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-18 10:00:00,936,RED2024,3,Success,,,ios
2024,5,17,2024-05-17,0,240517CVN7,259243,9749,บริการทำความสะอาด,0,,,ชลบุรี,181111,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,3,2024-05-21 10:00:00,936,,,Success,,,ios
2024,5,17,2024-05-17,0,240517SCLG,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-03 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517UR19,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-04 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,2405176K6R,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-06 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517VH03,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-07 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517SCN3,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-10 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517YMS5,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-11 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517P9S9,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-13 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517PZUA,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-14 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517RM6G,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-17 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517C46P,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-18 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517H9G7,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-20 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517G2YK,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-21 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,2405170MYG,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-24 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,240517D907,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-25 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,2405174F4L,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-27 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,2405179JX1,225376,6295,บริการทำความสะอาด,1,23800,,ชลบุรี,148900,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-06-28 8:30:00,936,PACK_5,5,Success,,,android
2024,5,17,2024-05-17,0,2405176G89,285282,10023,บริการทำความสะอาด,0,,,ชลบุรี,214677,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,2,,2024-05-17 16:00:00,520,,,Success,,,ios
2024,5,17,2024-05-17,0,240517GTBW,77690,0,บริการทำความสะอาด,0,,,ชลบุรี,72393,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-17 15:00:00,780,RED2024,3,Paid Failed,,,android
2024,5,17,2024-05-17,1,2405177XH7,77690,9773,บริการทำความสะอาด,0,,,ชลบุรี,72393,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-17 15:00:00,780,,,Success,,,android
2024,5,17,2024-05-17,0,240517BHUS,178377,8522,บริการทำความสะอาด,0,,,ชลบุรี,107154,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-19 13:30:00,936,,,Success,,,android
2024,5,17,2024-05-17,0,2405170QLB,152861,8470,บริการทำความสะอาด,0,,,ชลบุรี,208549,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,2,,2024-05-18 14:30:00,520,,,Success,,,ios
2024,5,17,2024-05-17,1,240517JS41,311029,5077,บริการทำความสะอาด,0,,,ชลบุรี,232392,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,3,,2024-05-17 17:00:00,780,RED2024,3,Success,,,ios
2024,5,17,2024-05-17,0,240517WMDM,111066,5077,บริการทำความสะอาด,0,,,ชลบุรี,191355,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-31 10:00:00,520,,,Success,,,ios
2024,5,17,2024-05-17,0,24051791ZQ,296427,6187,บริการทำความสะอาด,0,,,ชลบุรี,229700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,2,,2024-05-25 10:00:00,520,RED2024,3,Success,,,android
2024,5,17,2024-05-17,0,24051792VD,252714,5111,บริการทำความสะอาด,0,,,ชลบุรี,232429,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-18 17:30:00,780,RED2024,3,Success,,,ios
2024,5,17,2024-05-17,0,24051780YK,252714,0,บริการทำความสะอาด,0,,,ชลบุรี,232429,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-18 17:30:00,780,RED2024,3,Paid Failed,,,ios
2024,5,17,2024-05-17,0,2405170ZPU,98131,6067,บริการทำความสะอาด,0,,,ชลบุรี,224004,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,4,,2024-05-21 10:00:00,936,RED2024,3,Success,,,ios
2024,5,17,2024-05-17,0,240517CMKT,207442,9859,บริการทำความสะอาด,0,,,ชลบุรี,132558,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-05-18 8:00:00,520,RED2024,3,Success,,,ios
2024,5,17,2024-05-17,0,240517KRAD,273519,6084,บริการทำความสะอาดห้องน้ำ,0,,,ชลบุรี,215836,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,2,,2024-05-19 8:30:00,500,,,Success,,,ios
2024,5,17,2024-05-17,1,240517G674,311105,8148,บริการทำความสะอาด,0,,,ชลบุรี,232459,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-05-25 8:00:00,520,RED2024,3,Success,,,website
2024,5,17,2024-05-17,0,240517N2PL,168608,10456,บริการทำความสะอาด,0,,,ชลบุรี,178061,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,3,0.5,2024-05-22 13:00:00,780,RED2024,3,Success,5,,ios
2024,5,18,2024-05-18,0,2405182894,222348,10023,บริการทำความสะอาด,0,,,ชลบุรี,232488,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-18 12:00:00,780,,,Success,,,ios
2024,5,18,2024-05-18,0,240518LCMS,215709,10516,บริการทำความสะอาด,0,,,ชลบุรี,140404,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,3,,2024-05-18 13:00:00,780,,,Success,5,,ios
2024,5,18,2024-05-18,1,240518ACRR,311145,9696,บริการทำความสะอาด,0,,,ชลบุรี,232490,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),1,,3,,2024-05-18 13:00:00,780,RED2024,3,Success,,,android
2024,5,18,2024-05-18,0,2405184DM2,220821,6657,บริการทำความสะอาด,0,,,ชลบุรี,186995,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,2,,2024-05-18 11:00:00,520,RED2024,3,Success,,,ios
2024,5,18,2024-05-18,0,2405186894,308837,8404,บริการทำความสะอาด,0,,,ชลบุรี,230129,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-22 13:30:00,936,,,Success,5,,android
2024,5,18,2024-05-18,0,240518HLCQ,155643,6295,บริการทำความสะอาด,0,,,ชลบุรี,182645,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,6,,2024-05-22 9:00:00,1248,RED2024,3,Success,5,,ios
2024,5,18,2024-05-18,1,2405189GSH,311166,9916,บริการทำความสะอาด,0,,,ชลบุรี,232510,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2.5,,2024-05-18 13:00:00,650,,,Success,,,chat
2024,5,18,2024-05-18,0,24051876V6,215004,10377,บริการทำความสะอาด,0,,,ชลบุรี,146314,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-19 9:00:00,936,,,Success,,ทำความสะอาดไม่เรียบร้อย,chat
2024,5,18,2024-05-18,0,240518G12H,248262,7920,บริการทำความสะอาด,0,,,ชลบุรี,232533,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),,,2,,2024-05-23 8:00:00,520,,,Success,5,,android
2024,5,18,2024-05-18,0,240518AZBC,208796,6084,บริการทำความสะอาด,0,,,ชลบุรี,152755,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,3,,2024-05-19 13:00:00,780,RED2024,3,Success,,,ios
2024,5,18,2024-05-18,1,240518S8JV,311191,8219,บริการทำความสะอาด,0,,,ชลบุรี,232536,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-28 10:00:00,936,RED2024,3,Success,,,ios
2024,5,18,2024-05-18,0,240518B5VK,216436,10542,บริการทำความสะอาด,0,,,ชลบุรี,158556,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,4,,2024-05-18 15:00:00,936,RED2024,3,Success,,,ios
2024,5,18,2024-05-18,1,240518TMP55NJ,310902,9859,บริการทำความสะอาด,0,,,ชลบุรี,232550,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,108,8,,2024-05-21 7:30:00,1456,RED2024,3,Success,,ทำความสะอาดไม่เรียบร้อย,website
2024,5,18,2024-05-18,1,240518KXZH,311119,10516,บริการทำความสะอาด,0,,,ชลบุรี,232471,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-25 13:00:00,520,RED2024,3,Success,5,,ios
2024,5,18,2024-05-18,0,240518NJLF,39151,10542,บริการทำความสะอาด,0,,,ชลบุรี,207842,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4,,2024-05-19 10:00:00,936,RED2024,3,Success,,,ios
2024,5,18,2024-05-18,0,240518C5GZ,17416,5077,บริการทำความสะอาด,0,,,ชลบุรี,178735,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,4.5,,2024-05-19 10:00:00,1053,,,Success,5,,ios
2024,5,18,2024-05-18,0,240518KDG3,269227,9749,บริการทำความสะอาด,0,,,ชลบุรี,190964,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,3,,2024-05-19 8:30:00,780,,,Success,5,,chat
2024,5,18,2024-05-18,0,2405180P3J,180196,0,บริการทำความสะอาด,0,,,ชลบุรี,116909,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,8,,2024-05-19 8:30:00,1456,RED2024,3,Paid Failed,,,ios
2024,5,18,2024-05-18,0,240518SZZV,311294,0,บริการทำความสะอาด,0,,,ชลบุรี,232641,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),,,2.5,,,650,RED2024,3,Paid Failed,,,android
2024,5,18,2024-05-18,0,240518URVK,302249,10456,บริการทำความสะอาด,0,,,ชลบุรี,223137,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),1,,2,,2024-05-19 10:00:00,520,,,Success,,,ios
2024,5,19,2024-05-19,0,240519MTRK,138057,0,บริการทำความสะอาด,0,,,ชลบุรี,232656,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-05-20 7:00:00,520,RED2024,3,Paid Failed,,,ios
2024,5,19,2024-05-19,0,240519KU1M,38019,10023,บริการทำความสะอาด,0,,,ชลบุรี,195089,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,4.5,,2024-05-19 12:00:00,1053,RED2024,3,Success,5,,ios
2024,5,19,2024-05-19,0,2405192JPR,189544,8148,บริการทำความสะอาด,0,,,ชลบุรี,211644,บ้าน 2-3 ชั้น (100-200 ตร.ม.),0,,6,,2024-05-20 16:00:00,1248,RED2024,3,Success,5,,ios
2024,5,19,2024-05-19,0,240519FH02,226565,7920,บริการทำความสะอาด,0,,,ชลบุรี,154146,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,6,,2024-05-23 11:00:00,1248,,,Success,5,,website
2024,5,19,2024-05-19,0,2405190WY6,94605,6595,บริการทำความสะอาด,0,,,ชลบุรี,46222,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-21 10:00:00,520,RED2024,3,Success,5,,ios
2024,5,19,2024-05-19,0,240519TMPP9J2,310491,9303,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-05-22 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMPWJ7F,310491,9303,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-05-29 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMPNKZD,310491,9303,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-06-05 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMPVK7B,310491,9303,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-06-12 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMP3ZM8,310491,10128,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-05-22 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMP1WQ6,310491,10128,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-05-29 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMPRAP3,310491,10128,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-06-05 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,240519TMPUTSG,310491,10128,บริการทำความสะอาด,1,,,ชลบุรี,231791,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,171,4,,2024-06-12 9:00:00,936,PACK_5,5,Success,,,website
2024,5,19,2024-05-19,0,2405190V0S,151621,9749,บริการทำความสะอาด,1,23852,,ชลบุรี,84700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-05-22 15:00:00,520,PACK_5,5,Success,,,android
2024,5,19,2024-05-19,0,240519TUZL,151621,9749,บริการทำความสะอาด,1,23852,,ชลบุรี,84700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-06-27 13:00:00,520,PACK_5,5,Success,,,android
2024,5,19,2024-05-19,0,240519JHBW,151621,9749,บริการทำความสะอาด,1,23852,,ชลบุรี,84700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-06-19 15:00:00,520,PACK_5,5,Success,5,,android
2024,5,19,2024-05-19,0,240519Z52J,151621,9749,บริการทำความสะอาด,1,23852,,ชลบุรี,84700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-06-04 15:00:00,520,PACK_5,5,Success,5,,android
2024,5,19,2024-05-19,0,240519CUUJ,151621,9749,บริการทำความสะอาด,1,23852,,ชลบุรี,84700,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-05-28 16:00:00,520,PACK_5,5,Success,,,android
2024,5,19,2024-05-19,1,240519ZM49,311378,10456,บริการทำความสะอาด,0,,,ชลบุรี,232708,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),0,,3,1,2024-05-20 14:00:00,780,,,Success,5,,ios
2024,5,19,2024-05-19,0,240519BSCK,213892,8148,บริการทำความสะอาด,0,,,ชลบุรี,232711,คอนโด 1 ห้องนอน (ไม่เกิน 40 ตร.ม.),0,,2,,2024-05-20 9:00:00,520,,,Success,5,,ios
2024,5,19,2024-05-19,0,240519A5SK,270761,9303,บริการทำความสะอาด,0,,,ชลบุรี,192424,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,4.5,,2024-05-21 9:00:00,1053,RED2024,3,Success,,,ios
2024,5,19,2024-05-19,0,2405191WKQ,241622,10023,บริการทำความสะอาด,0,,,ชลบุรี,164610,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,2.5,,2024-05-19 18:30:00,650,RED2024,3,Success,,,ios
2024,5,19,2024-05-19,0,24051996DA,16702,6066,บริการทำความสะอาด,0,,,ชลบุรี,7517,บ้าน 1 ชั้น (ไม่เกิน 100 ตร.ม.),1,,4,,2024-05-24 9:00:00,936,,,Success,,,ios
2024,5,20,2024-05-20,1,2405204VVQ,138057,9967,บริการทำความสะอาด,0,,,ชลบุรี,232656,บ้าน 2-3 ชั้น (100-200 ตร.ม.),1,,2,,2024-05-20 9:00:00,520,,,Success,,,ios
2024,5,20,2024-05-20,0,240520VMT6,194399,10346,บริการทำความสะอาด,0,,,ชลบุรี,232826,คอนโด 2 ห้องนอน (ไม่เกิน 80 ตร.ม.),0,,3,,2024-05-28 10:30:00,780,,,Success,,,ios
2024,5,20,2024-05-20,0,2405206T4D,169797,6408,บริการทำความสะอาด,0,,,ชลบุรี,100074,บ้าน 2-3 ชั้น (100-200 ตร.ม.),,,4,,2024-05-28 11:00:00,936,RED2024,3,Success,,,android
2024,5,20,2024-05-20,0,240520XG4Z,147482,9338,บริการทำความสะอาด,0,,,ชลบุรี,138722,คอนโด 1 ห้องนอน (ไม่เกิน 50 ตร.ม.),0,81,2,,2024-05-22 10:00:00,520,RED2024,3,Success,,,website
